time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-12-10T06:32:12Z,-37.817955,145.165507,132.6,3.2,17.89,0.7607595,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:14Z,-37.817943,145.165552,131.7,3.2,85.71,1.5534316,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:16Z,-37.817935,145.165615,129.7,3.1,82.74,2.5252273,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:18Z,-37.817940,145.165700,129.4,3.0,94.68,2.5530221,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:18Z,-37.818265,145.165653,,28.21,,,0,network,,,,,,
2016-12-10T06:32:21Z,-37.817945,145.165825,129.0,3.0,94.68,2.3008084,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:23Z,-37.817950,145.165858,126.4,3.1,224.44,1.8303522,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:25Z,-37.817948,145.165870,122.6,3.0,208.74,0.6439175,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:27Z,-37.817952,145.165917,121.3,3.0,99.45,1.6193161,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:20Z,-37.817869,145.165998,,23.397,,,0,network,,,,,,
2016-12-10T06:32:30Z,-37.817955,145.166015,119.7,3.0,101.58,2.1664658,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:32Z,-37.817960,145.166088,119.2,2.9,100.32,2.2910285,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:34Z,-37.817960,145.166155,119.9,2.9,87.35,2.4058115,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:36Z,-37.817958,145.166223,122.1,2.8,95.36,2.0748453,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:38Z,-37.817958,145.166275,121.9,2.8,83.2,1.6239486,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:40Z,-37.817950,145.166355,123.6,2.8,75.2,3.368857,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:42Z,-37.817953,145.166415,123.0,2.8,119.97,1.1715078,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:44Z,-37.817960,145.166485,123.4,2.8,93.08,2.3898554,8,gps,0.97,1.22,1.56,-3.8,,
2016-12-10T06:32:46Z,-37.817950,145.166558,124.5,2.7,79.89,3.173777,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:48Z,-37.817950,145.166617,122.5,2.8,94.11,2.1314647,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:50Z,-37.817942,145.166673,121.9,2.8,77.14,1.9055017,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:50Z,-37.818526,145.166861,,21.132,,,0,network,,,,,,
2016-12-10T06:32:53Z,-37.817943,145.166787,125.8,2.7,119.74,0.9769428,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:55Z,-37.817958,145.166845,125.3,2.7,94.41,2.0465355,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:56Z,-37.817963,145.166885,125.9,2.7,90.52,2.9586234,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:58Z,-37.817970,145.166955,127.4,2.7,92.99,2.4320624,8,gps,0.97,1.22,1.55,-3.8,,
2016-12-10T06:33:00Z,-37.817973,145.167037,127.8,2.7,87.31,2.7115567,9,gps,,,,-3.8,,
2016-12-10T06:33:02Z,-37.817982,145.167113,128.4,2.7,93.4,2.4315479,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:33:04Z,-37.817985,145.167187,129.5,2.6,89.6,2.6394956,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:06Z,-37.817995,145.167253,129.9,2.7,164.85,2.0331528,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:33:08Z,-37.817997,145.167313,131.2,2.7,89.94,2.4027233,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:33:10Z,-37.817993,145.167383,130.3,2.7,86.24,2.7939122,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:12Z,-37.817993,145.167452,129.4,2.6,90.52,2.7903092,8,gps,0.97,1.22,1.55,-3.8,,
2016-12-10T06:33:13Z,-37.817993,145.167485,129.3,2.7,91.16,2.7825882,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:15Z,-37.817992,145.167547,129.2,2.6,75.96,3.7548985,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:16Z,-37.817987,145.167588,129.1,2.7,77.75,4.3633003,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:18Z,-37.817997,145.167655,127.8,2.7,148.15,1.8952072,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:33:19Z,-37.818003,145.167677,127.9,2.7,113.1,1.8972661,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:21Z,-37.818005,145.167732,127.0,2.6,88.94,2.5010352,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:23Z,-37.818008,145.167783,127.3,2.6,98.98,2.2853668,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:25Z,-37.818003,145.167832,127.6,2.6,94.31,2.4047823,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:27Z,-37.818002,145.167900,127.6,2.6,96.68,3.3024578,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:29Z,-37.817995,145.167937,125.7,2.6,177.91,0.0,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:30Z,-37.817992,145.167957,125.3,2.6,92.11,0.0,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:32Z,-37.817987,145.168017,124.2,2.7,89.11,2.2889698,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:34Z,-37.817987,145.168077,123.3,2.7,90.89,2.8114128,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:36Z,-37.817985,145.168135,122.7,2.7,81.58,2.2730134,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:38Z,-37.817988,145.168197,125.5,2.7,111.75,2.607068,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:40Z,-37.817995,145.168270,125.9,2.6,111.13,1.4479136,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:42Z,-37.818000,145.168327,125.3,2.6,88.4,2.521624,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:44Z,-37.817988,145.168380,125.1,2.6,98.49,1.9353555,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:46Z,-37.817990,145.168442,125.5,2.7,94.94,2.0542564,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:47Z,-37.817988,145.168475,124.5,2.7,93.73,2.4500778,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:49Z,-37.817985,145.168530,123.0,2.7,90.34,3.9623318,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:51Z,-37.817982,145.168640,121.9,2.8,82.78,4.549115,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:53Z,-37.817968,145.168730,121.0,3.0,81.8,3.133114,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:55Z,-37.817963,145.168782,121.6,2.9,89.26,2.3589718,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:57Z,-37.817962,145.168840,122.2,2.9,83.71,1.7948364,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:59Z,-37.817977,145.168893,126.7,2.8,92.91,1.9204286,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:33:59Z,-37.817849,145.168758,,20.011,,,0,network,,,,,,
2016-12-10T06:34:02Z,-37.817972,145.168973,128.3,2.8,359.73,2.214335,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:04Z,-37.817950,145.169005,127.6,3.0,40.4,1.3357042,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:06Z,-37.817950,145.169067,125.2,3.0,93.74,1.921458,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:08Z,-37.817943,145.169123,124.5,2.9,92.37,2.3008084,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:10Z,-37.817948,145.169175,123.7,2.9,79.25,2.290514,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:12Z,-37.817948,145.169253,123.8,2.9,76.61,3.9355662,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:14Z,-37.818003,145.169367,126.7,2.9,124.61,4.80802,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:16Z,-37.818022,145.169435,126.2,2.9,97.51,2.721851,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:18Z,-37.818033,145.169497,128.6,2.8,85.48,2.5705228,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:20Z,-37.818042,145.169555,129.5,2.8,94.16,2.344045,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:22Z,-37.818042,145.169610,129.1,2.7,74.28,2.3080144,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:22Z,-37.818491,145.169362,,27.726,,,0,network,,,,,,
2016-12-10T06:34:25Z,-37.818028,145.169718,130.3,2.7,123.6,1.3671023,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:26Z,-37.818033,145.169743,129.9,2.7,104.91,1.8020425,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:28Z,-37.818037,145.169805,129.7,2.7,86.96,3.0523028,9,gps,0.87,,,-3.8,,
2016-12-10T06:34:30Z,-37.818037,145.169872,128.3,2.6,89.89,2.5319185,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:32Z,-37.818040,145.169920,127.4,2.7,101.2,1.8777066,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:34Z,-37.818053,145.169983,126.4,2.7,112.29,2.140215,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:36Z,-37.818063,145.170035,126.6,2.7,90.63,2.2745576,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:38Z,-37.818090,145.170028,126.6,2.8,223.79,4.167191,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:40Z,-37.818097,145.170068,128.9,2.8,103.07,1.6455669,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:42Z,-37.818092,145.170125,130.6,2.8,86.38,2.8273692,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:43Z,-37.818080,145.170162,132.2,2.7,87.31,3.0116398,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:45Z,-37.818077,145.170238,132.1,2.7,94.95,3.2247348,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:46Z,-37.818068,145.170262,132.8,2.7,70.62,3.9108593,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:48Z,-37.818062,145.170317,130.7,2.8,119.66,0.9136319,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:50Z,-37.818053,145.170353,127.7,2.8,91.92,0.0,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:34:52Z,-37.818052,145.170412,126.1,2.7,87.03,1.954915,8,gps,,,,-3.8,,
2016-12-10T06:34:54Z,-37.818043,145.170465,125.5,2.7,86.01,2.5931706,9,gps,0.96,1.30,1.61,-3.8,,
2016-12-10T06:34:56Z,-37.818043,145.170525,126.3,2.7,86.41,2.2055848,9,gps,,,,-3.8,,
2016-12-10T06:34:58Z,-37.818040,145.170597,126.8,2.7,82.46,3.3029726,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:35:00Z,-37.818028,145.170633,124.3,2.7,286.86,0.8312764,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:01Z,-37.818033,145.170660,125.0,2.7,112.06,1.2801142,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:35:03Z,-37.818042,145.170723,129.0,2.7,82.94,2.170069,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:35:05Z,-37.818043,145.170802,130.6,2.7,91.47,2.405297,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:35:07Z,-37.818052,145.170867,131.6,2.6,96.36,1.9765333,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:09Z,-37.818063,145.170947,133.3,2.6,99.66,2.3522806,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:35:11Z,-37.818063,145.171023,133.8,2.6,93.56,2.4078705,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:13Z,-37.818068,145.171090,135.8,2.5,102.3,1.8174841,9,gps,0.87,1.20,1.48,-3.8,,
2016-12-10T06:35:14Z,-37.818068,145.171120,135.8,2.5,87.26,2.6173625,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:16Z,-37.818070,145.171175,136.2,2.5,83.15,1.8926336,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:18Z,-37.818063,145.171233,137.1,2.5,91.57,2.3002937,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:20Z,-37.818065,145.171293,138.4,2.5,90.44,2.103155,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:21Z,-37.818383,145.172295,,28.086,,,0,network,,,,,,
2016-12-10T06:35:24Z,-37.818063,145.171417,138.3,2.6,158.91,0.83539414,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:26Z,-37.818062,145.171467,138.0,2.6,81.24,2.165951,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:28Z,-37.818067,145.171538,139.3,2.5,90.97,2.1649218,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:30Z,-37.818062,145.171598,138.2,2.5,96.05,1.1092263,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:32Z,-37.818063,145.171643,139.0,2.5,85.52,1.467473,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:32Z,-37.818434,145.172338,,26.106,,,0,network,,,,,,
2016-12-10T06:35:35Z,-37.818072,145.171738,140.0,2.5,165.09,0.85546833,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:37Z,-37.818070,145.171780,139.3,2.5,95.6,1.9960928,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:39Z,-37.818065,145.171837,137.9,2.6,86.92,2.81656,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:41Z,-37.818065,145.171915,138.7,2.6,91.36,3.4100347,9,gps,1.05,1.19,1.48,-3.8,,
2016-12-10T06:35:43Z,-37.818075,145.171993,139.8,2.7,96.23,4.018951,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:43Z,-37.818434,145.172338,,26.218,,,0,network,,,,,,
2016-12-10T06:35:46Z,-37.818093,145.172073,136.4,2.8,131.36,2.5159621,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:48Z,-37.818105,145.172078,133.8,2.9,300.19,0.0,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:50Z,-37.818097,145.172150,133.7,2.8,86.27,2.2730134,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:52Z,-37.818088,145.172208,132.3,2.8,92.5,2.4948585,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:54Z,-37.818090,145.172265,132.7,2.9,81.11,2.2519097,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:35:56Z,-37.818088,145.172352,134.9,2.9,89.4,4.2943277,9,gps,1.05,1.31,1.67,-3.8,,
2016-12-10T06:35:58Z,-37.818103,145.172440,137.0,2.9,139.01,0.73090553,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:36:00Z,-37.818097,145.172483,134.9,2.8,87.37,1.6131394,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:36:01Z,-37.818098,145.172522,135.4,2.8,88.07,2.6245687,8,gps,0.96,1.30,1.61,-3.8,,
2016-12-10T06:36:03Z,-37.818098,145.172578,135.8,2.9,97.91,2.6111858,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:36:05Z,-37.818103,145.172637,135.3,3.0,99.05,2.682732,9,gps,0.87,1.19,1.48,-3.8,,
2016-12-10T06:36:06Z,-37.818105,145.172663,135.7,3.0,101.21,3.7389421,9,gps,0.87,1.19,1.48,-3.8,,
